600	100.53981844784
595	100.524542721675
590	100.459927194753
585	100.464565373935
580	100.364966180313
575	100.403053038142
570	100.426802988068
565	100.370820620093
560	100.322630246227
555	100.251624490579
550	100.172551074501
545	100.139911287114
540	100.118239703743
535	100.014433551123
530	99.9548380787445
525	99.936243859122
520	99.8428990938525
515	99.793325407943
510	99.6904867955012
505	99.6696280671593
500	99.6107534711324
495	99.5305686719438
490	99.4608257650138
485	99.3810368853666
480	99.2719872139785
475	99.2286458555187
470	99.2012374877244
465	99.0385332170858
460	98.9303798667388
455	98.8929622317344
450	98.8249054497346
445	98.7555898051633
440	98.6675792076117
435	98.5810620420488
430	98.4607351896744
425	98.3026987577534
420	98.2514319172851
415	98.0852650025094
410	97.9343504522605
405	97.7115152989394
400	97.4249218134113
395	97.0465083349965
390	96.5627919778779
385	95.9899071825907
380	95.2375495344194
375	94.4623551575471
370	93.5576351175316
365	92.6855134343178
360	91.9470231638558
355	91.2434996408384
350	90.6311498120537
345	90.0648229425492
340	89.6444671225168
335	89.2421196810957
330	88.8817869495165
325	88.5095175850879
320	88.0192082200397
315	87.298957270929
310	86.3753093289912
305	85.2574289595023
300	83.9258687601754
295	82.11530058663
290	79.5408721419099
285	76.130584517336
280	73.0613691282385
275	70.7965157439016
270	69.5318181473655
265	69.7681855630848
260	71.2597370073461
255	72.933710371925
250	73.9183691221738
245	73.3386534267882
240	70.3408574261917
