600	101.174643054937
595	101.16629878833
590	101.156007105447
585	101.16760066293
580	101.101127619864
575	101.143640758701
570	101.185265515931
565	101.167449574525
560	101.163290439204
555	101.090270829047
550	101.063259640078
545	101.076237503014
540	101.059100477688
535	101.046858273521
530	101.041598307861
525	101.059905865481
520	101.023355386337
515	101.046555234918
510	101.012551943586
505	101.037844729289
500	101.008617600283
495	100.958357886898
490	100.927128239273
485	100.933941866203
480	100.874302863223
475	100.876403137345
470	100.877403647592
465	100.779026179896
460	100.759292603297
455	100.814013933712
450	100.81710574604
445	100.802182919374
440	100.778511080958
435	100.760480425795
430	100.712900552254
425	100.675932635932
420	100.737912799546
415	100.66649214732
410	100.610869245722
405	100.61040819713
400	100.616934402622
395	100.623839780077
390	100.63423520924
385	100.628031686089
380	100.595125189082
375	100.591203284225
370	100.549354342816
365	100.506844239073
360	100.483830592007
355	100.506593619002
350	100.498145987872
345	100.387312619874
340	100.26050024803
335	100.139713534983
330	99.9520272094941
325	99.6824474925651
320	99.2320317971176
315	98.0425772375687
310	95.0240800901385
305	88.5946790992531
300	78.90649108544
295	68.2188730807066
290	62.4723631988298
285	62.274525529691
280	63.9837183024148
275	63.9171720870215
270	58.6677390167091
265	49.5859849598838
260	41.4584205589932
255	37.6630624396784
250	38.5825700259983
245	43.625308319959
240	50.8892789689283
